File,Alias,Question,Answer,Confidence
sample_nocs/0000023379.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02232148, Oral, Tablet, 100 mg",91
sample_nocs/0000023379.PDF,species,What is the species?,NA,NA
sample_nocs/0000023379.PDF,noc_date,What is the date of the document?,NOV 14 2017,88
sample_nocs/0000023379.PDF,medicinal_ingredients,What are the medicinal ingredients?,Moclobemide,99
sample_nocs/0000023380.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Norvasc, Pfizer Canada Inc.",34
sample_nocs/0000023380.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,82
sample_nocs/0000023380.PDF,noc_reason,What was the reason for the submission?,Administrative: Licensing agreement between two companies / Administratif: Accord de licence entre two companies,11
sample_nocs/0000023380.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,74
sample_nocs/0000023380.PDF,dossier_id,What is the Dossier Id?,e208443,94
sample_nocs/0000023380.PDF,submission_no,What is the Submission Number?,210071,99
sample_nocs/0000023380.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Pharmascience Inc,45
sample_nocs/0000023380.PDF,product_name,What is the Product name?,PHARMA-AMLODIPINE,95
sample_nocs/0000023380.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02469022 (oral, tablet, 2.5 mg)",77
sample_nocs/0000023380.PDF,species,What is the species?,NA,NA
sample_nocs/0000023380.PDF,noc_date,What is the date of the document?,NOV 15 2017,90
sample_nocs/0000023380.PDF,medicinal_ingredients,What are the medicinal ingredients?,"Amlodipine, supplied as Amlodipine Besylate",92
sample_nocs/0000023544.PDF,canadian_reference_product,What is the Canadian Reference Product?,TOVIAZ,95
sample_nocs/0000023544.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,90
sample_nocs/0000023544.PDF,noc_reason,What was the reason for the submission?,Safety updates to the Product Monograph based on a Pediatric Pharmacokinetic Study,52
sample_nocs/0000023544.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,65
sample_nocs/0000023544.PDF,dossier_id,What is the Dossier Id?,E142326,98
sample_nocs/0000023544.PDF,submission_no,What is the Submission Number?,202700,99
sample_nocs/0000023544.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Pfizer Canada Inc.,81
sample_nocs/0000023544.PDF,product_name,What is the Product name?,TOVIAZ,98
sample_nocs/0000023544.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral, Tablets (Extended-Release) 4 mg",71
sample_nocs/0000023544.PDF,species,What is the species?,NA,NA
sample_nocs/0000023544.PDF,noc_date,What is the date of the document?,DEC 15 2017,92
sample_nocs/0000023544.PDF,medicinal_ingredients,What are the medicinal ingredients?,Fesoterodine fumarate,97
sample_nocs/0000023568.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Effexor XR, Wyeth Canada",56
sample_nocs/0000023568.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,86
sample_nocs/0000023568.PDF,noc_reason,What was the reason for the submission?,Administrative: Licensing agreement between two companies / Administratif: Accord de licence entre two companies,14
sample_nocs/0000023568.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,75
sample_nocs/0000023568.PDF,dossier_id,What is the Dossier Id?,p211793,64
sample_nocs/0000023568.PDF,submission_no,What is the Submission Number?,211793,93
sample_nocs/0000023568.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Mantra Pharma Inc,50
sample_nocs/0000023568.PDF,product_name,What is the Product name?,M-VENLAFAXINE XR,78
sample_nocs/0000023568.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?",02471280,54.000003814697266
sample_nocs/0000023568.PDF,species,What is the species?,NA,NA
sample_nocs/0000023568.PDF,noc_date,What is the date of the document?,DEC 28 2017,88
sample_nocs/0000023568.PDF,medicinal_ingredients,What are the medicinal ingredients?,"Venlafaxine, supplied as Venlafaxine Hydrochloride",83
sample_nocs/0000024567.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000024567.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,87
sample_nocs/0000024567.PDF,noc_reason,What was the reason for the submission?,Administrative,56
sample_nocs/0000024567.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,67
sample_nocs/0000024567.PDF,dossier_id,What is the Dossier Id?,e186494,87
sample_nocs/0000024567.PDF,submission_no,What is the Submission Number?,214192,99
sample_nocs/0000024567.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Shire Pharma Canada ULC,96
sample_nocs/0000024567.PDF,product_name,What is the Product name?,ONIVYDE,99
sample_nocs/0000024567.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?",02467135,52.999996185302734
sample_nocs/0000024567.PDF,species,What is the species?,NA,NA
sample_nocs/0000024567.PDF,noc_date,What is the date of the document?,APR 10 2018,67
sample_nocs/0000024567.PDF,medicinal_ingredients,What are the medicinal ingredients?,Irinotecan Hydrochloride supplied as Irinotecan Sucrose Octasulfate,73
sample_nocs/0000024923.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Coated Aspirin Daily Low Dose 81 mg, Bayer Inc., Canada",48
sample_nocs/0000024923.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,86
sample_nocs/0000024923.PDF,noc_reason,What was the reason for the submission?,Alternate manufacturing site for the finished product,98
sample_nocs/0000024923.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,64
sample_nocs/0000024923.PDF,dossier_id,What is the Dossier Id?,e120247,96
sample_nocs/0000024923.PDF,submission_no,What is the Submission Number?,205004,99
sample_nocs/0000024923.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,/,75
sample_nocs/0000024923.PDF,product_name,What is the Product name?,Entrophen,97
sample_nocs/0000024923.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral, Tablet (Delayed-Release) 81 mg",42
sample_nocs/0000024923.PDF,species,What is the species?,NA,NA
sample_nocs/0000024923.PDF,noc_date,What is the date of the document?,MAY 15 2018,99
sample_nocs/0000024923.PDF,medicinal_ingredients,What are the medicinal ingredients?,Acetylsalicylic Acid,93
sample_nocs/0000025039.PDF,canadian_reference_product,What is the Canadian Reference Product?,"ACTos, Takeda Canada Inc., Canada",19
sample_nocs/0000025039.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,85
sample_nocs/0000025039.PDF,noc_reason,What was the reason for the submission?,Revisions to the product monograph,93
sample_nocs/0000025039.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,65
sample_nocs/0000025039.PDF,dossier_id,What is the Dossier Id?,e122069,97
sample_nocs/0000025039.PDF,submission_no,What is the Submission Number?,215901,98
sample_nocs/0000025039.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,ACTavis  Pharma Company,39
sample_nocs/0000025039.PDF,product_name,What is the Product name?,ACT PIOGLITAZONE,79
sample_nocs/0000025039.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral, Tablet, 15 mg",87
sample_nocs/0000025039.PDF,species,What is the species?,NA,NA
sample_nocs/0000025039.PDF,noc_date,What is the date of the document?,MAY 29 2018,99
sample_nocs/0000025039.PDF,medicinal_ingredients,What are the medicinal ingredients?,Pioglitazone hydrochloride,98
sample_nocs/0000025061.PDF,canadian_reference_product,What is the Canadian Reference Product?,"olmetec Plus, merck canadian Inc.",4
sample_nocs/0000025061.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,80
sample_nocs/0000025061.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000025061.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,65
sample_nocs/0000025061.PDF,dossier_id,What is the Dossier Id?,e208976,71
sample_nocs/0000025061.PDF,submission_no,What is the Submission Number?,208976,98
sample_nocs/0000025061.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Auro Pharma Inc.,73
sample_nocs/0000025061.PDF,product_name,What is the Product name?,Auro-Olmesartan HCTZ,92
sample_nocs/0000025061.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02476487, Oral, Tablet, 20 mg/12.5 mg",84
sample_nocs/0000025061.PDF,species,What is the species?,NA,NA
sample_nocs/0000025061.PDF,noc_date,What is the date of the document?,MAY 31 2018,98
sample_nocs/0000025061.PDF,medicinal_ingredients,What are the medicinal ingredients?,Olmesartan Medoxomil and Hydrochlorothiazide,92
sample_nocs/0000025140.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Coversyl, Servier Canada Inc., Canada",41
sample_nocs/0000025140.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,88
sample_nocs/0000025140.PDF,noc_reason,What was the reason for the submission?,Licensing agreement between two companies and revisions to the labels,98
sample_nocs/0000025140.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,62
sample_nocs/0000025140.PDF,dossier_id,What is the Dossier Id?,e215532,80
sample_nocs/0000025140.PDF,submission_no,What is the Submission Number?,215532,98
sample_nocs/0000025140.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Mint Pharmaceuticals Inc.,86
sample_nocs/0000025140.PDF,product_name,What is the Product name?,Mint-Perindopril,98
sample_nocs/0000025140.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02476762, Oral, Tablet, 2 mg",89
sample_nocs/0000025140.PDF,species,What is the species?,NA,NA
sample_nocs/0000025140.PDF,noc_date,What is the date of the document?,JUN 4 2018,27.000001907348633
sample_nocs/0000025140.PDF,medicinal_ingredients,What are the medicinal ingredients?,Perindopril Erbumine,96
sample_nocs/0000025347.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Sublinox, Meda Valeant Pharma Canada Inc., Canada",55
sample_nocs/0000025347.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,85
sample_nocs/0000025347.PDF,noc_reason,What was the reason for the submission?,Revised labels,99
sample_nocs/0000025347.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,69
sample_nocs/0000025347.PDF,dossier_id,What is the Dossier Id?,E174228,99
sample_nocs/0000025347.PDF,submission_no,What is the Submission Number?,213240,99
sample_nocs/0000025347.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,/,70
sample_nocs/0000025347.PDF,product_name,What is the Product name?,PMS-ZOLPIDEM ODT,96
sample_nocs/0000025347.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral / Sublingual, Tablet (orally disintegrating), 5 mg",72
sample_nocs/0000025347.PDF,species,What is the species?,NA,NA
sample_nocs/0000025347.PDF,noc_date,What is the date of the document?,MAR 15 2018,97
sample_nocs/0000025347.PDF,medicinal_ingredients,What are the medicinal ingredients?,Zolpidem Tartrate,85
sample_nocs/0000025502.PDF,canadian_reference_product,What is the Canadian Reference Product?,DALACIN C FLAVOURED GRANULES,93
sample_nocs/0000025502.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,90
sample_nocs/0000025502.PDF,noc_reason,What was the reason for the submission?,Updates to the action and clinical pharmacology and microbiology sections of the pm.,50
sample_nocs/0000025502.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,65
sample_nocs/0000025502.PDF,dossier_id,What is the Dossier Id?,e131745,96
sample_nocs/0000025502.PDF,submission_no,What is the Submission Number?,210068,99
sample_nocs/0000025502.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Pfizer Canada Inc.,78
sample_nocs/0000025502.PDF,product_name,What is the Product name?,DALACIN C FLAVOURED GRANULES,96
sample_nocs/0000025502.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral, Powder for solution, 75 mg / 5 mL",61
sample_nocs/0000025502.PDF,species,What is the species?,NA,NA
sample_nocs/0000025502.PDF,noc_date,What is the date of the document?,JUN 25 2018,83
sample_nocs/0000025502.PDF,medicinal_ingredients,What are the medicinal ingredients?,Clindamycin Palmitate Hydrochloride,97
sample_nocs/0000025529.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Kivexa, GlaxoSmithKline Shire Canada",49
sample_nocs/0000025529.PDF,directorate,What is the directorate that approved the submission?,Therapeutic Products Directorate,85
sample_nocs/0000025529.PDF,noc_reason,What was the reason for the submission?,Update to the Product Monograph,97
sample_nocs/0000025529.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Dr. J. Patrick Stewart,68
sample_nocs/0000025529.PDF,dossier_id,What is the Dossier Id?,e149894,95
sample_nocs/0000025529.PDF,submission_no,What is the Submission Number?,216323,98
sample_nocs/0000025529.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Apotex Inc.,77
sample_nocs/0000025529.PDF,product_name,What is the Product name?,Apo-Abacavir-Lamivudine,94
sample_nocs/0000025529.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral, Tablet, 600 mg/300 mg",54.000003814697266
sample_nocs/0000025529.PDF,species,What is the species?,NA,NA
sample_nocs/0000025529.PDF,noc_date,What is the date of the document?,JUN 29 2018,90
sample_nocs/0000025529.PDF,medicinal_ingredients,What are the medicinal ingredients?,Abacavir Sulfate/Lamivudine,94
